"workerId","itemId","CONDITION_NO","ENCODING","ITEM_FUNCTION","ITEM_SUBGROUP","ANSWER","ANSWER_LABEL","rt","time_elapsed","trial_index"
166,"f08_1",1,"f08","control","related",4,"eher natürlich",8471,331998,55
166,"f29_2",2,"f29","attention","pseudo_windef",2,"eher unnatürlich",6983,338983,56
166,"f07_2",2,"f07","control","related",1,"vollkommen unnatürlich",7817,354710,58
166,"f48_2",2,"f48","attention","unrelated",2,"eher unnatürlich",7752,362463,59
166,"f57_1",1,"f57","filler","unrelated",5,"vollkommen natürlich",4906,373643,61
166,"f59_2",2,"f59","attention","unrelated",2,"eher unnatürlich",37646,425885,63
166,"f04_1",1,"f04","control","related",5,"vollkommen natürlich",6329,437484,65
166,"f36_2",2,"f36","attention","pseudo_windef",2,"eher unnatürlich",6521,444007,66
166,"f72_2",2,"f72","attention","unrelated",1,"vollkommen unnatürlich",8651,460586,68
166,"f46_2",2,"f46","attention","unrelated",2,"eher unnatürlich",5674,474088,70
166,"f26_1",1,"f26","filler","pseudo_windef",5,"vollkommen natürlich",4678,485603,72
166,"f03_2",2,"f03","control","related",1,"vollkommen unnatürlich",6965,501583,74
166,"f44_3",3,"f44","filler","unrelated (pseudo_TEMP/CC)",5,"vollkommen natürlich",6419,508004,75
166,"f70_1",1,"f70","filler","unrelated",5,"vollkommen natürlich",5158,517767,77
166,"f11_2",2,"f11","control","related",1,"vollkommen unnatürlich",4559,522328,78
166,"f53_1",1,"f53","filler","pseudo_manner/INSTR",5,"vollkommen natürlich",5104,527434,79
166,"f33_1",1,"f33","filler","pseudo_windef",5,"vollkommen natürlich",5273,537527,81
166,"f47_3",3,"f47","filler","unrelated",4,"eher natürlich",4384,547272,83
166,"f62_2",2,"f62","attention","unrelated (pseudo_manner)",2,"eher unnatürlich",6696,553969,84
166,"f31_2",2,"f31","attention","pseudo_windef/TEMP",2,"eher unnatürlich",6046,567530,86
166,"f21_2",2,"f21","control","unrelated",1,"vollkommen unnatürlich",4000,575775,88
166,"f30_3",3,"f30","filler","pseudo_windef",5,"vollkommen natürlich",5759,581536,89
166,"f40_3",3,"f40","filler","unrelated",5,"vollkommen natürlich",4739,596861,91
166,"f23_2",2,"f23","control","unrelated",2,"eher unnatürlich",4414,609319,93
166,"f67_1",1,"f67","filler","unrelated",5,"vollkommen natürlich",5104,614426,94
166,"f63_3",3,"f63","filler","unrelated",4,"eher natürlich",5567,619995,95
166,"f49_3",3,"f49","filler","unrelated",4,"eher natürlich",4061,628786,97
166,"f24_1",1,"f24","control","unrelated",5,"vollkommen natürlich",6568,635356,98
166,"f58_3",3,"f58","filler","unrelated",2,"eher unnatürlich",5086,644987,100
166,"f12_1",1,"f12","control","related",4,"eher natürlich",6401,657414,102
166,"f45_1",1,"f45","filler","unrelated (pseudo_TEMP)",5,"vollkommen natürlich",6028,663445,103
166,"f51_2",2,"f51","attention","pseudo_COM/manner",4,"eher natürlich",6112,674984,105
166,"f16_1",1,"f16","control","unrelated",5,"vollkommen natürlich",7343,682329,106
166,"f56_3",3,"f56","filler","unrelated (pseudo_CC)",5,"vollkommen natürlich",7480,689811,107
165,"f64_3",3,"f64","calibration","unrelated",2,"eher unnatürlich",7649,7653,0
165,"f50_1",1,"f50","calibration","unrelated",5,"vollkommen natürlich",5650,13307,1
165,"f37_1",1,"f37","calibration","unrelated",4,"eher natürlich",8175,21485,2
165,"f52_3",3,"f52","calibration","unrelated",2,"eher unnatürlich",6001,27490,3
165,"f28_2",2,"f28","calibration","pseudo_windef",1,"vollkommen unnatürlich",6243,33737,4
165,"f38_2",2,"f38","calibration","unrelated",5,"vollkommen natürlich",5171,38910,5
165,"f63_3",3,"f63","filler","unrelated",2,"eher unnatürlich",4995,61719,7
165,"f51_2",2,"f51","attention","pseudo_COM/manner",1,"vollkommen unnatürlich",6712,74484,9
165,"f06_1",1,"f06","control","related",4,"eher natürlich",11198,96151,11
165,"f45_1",1,"f45","filler","unrelated (pseudo_TEMP)",5,"vollkommen natürlich",6443,102598,12
165,"f43_3",3,"f43","filler","unrelated (pseudo_TEMP)",5,"vollkommen natürlich",8523,111125,13
165,"f67_1",1,"f67","filler","unrelated",4,"eher natürlich",9192,129332,15
165,"f40_3",3,"f40","filler","unrelated",4,"eher natürlich",6779,136114,16
165,"f05_2",2,"f05","control","related",1,"vollkommen unnatürlich",9940,146057,17
165,"f32_1",1,"f32","filler","pseudo_windef/CC",2,"eher unnatürlich",18738,177134,19
165,"f10_1",1,"f10","control","related",4,"eher natürlich",7944,185081,20
165,"f60_2",2,"f60","attention","unrelated",5,"vollkommen natürlich",9876,204658,22
165,"f08_1",1,"f08","control","related",4,"eher natürlich",7512,212182,23
165,"f02_1",1,"f02","control","related",4,"eher natürlich",6692,229204,25
165,"f48_2",2,"f48","attention","unrelated",2,"eher unnatürlich",6409,235617,26
165,"f41_1",1,"f41","filler","unrelated",5,"vollkommen natürlich",6114,241734,27
165,"f47_3",3,"f47","filler","unrelated",2,"eher unnatürlich",7017,257421,29
165,"f17_2",2,"f17","control","unrelated",2,"eher unnatürlich",4234,261657,30
165,"f12_1",1,"f12","control","related",4,"eher natürlich",5793,273453,32
165,"f72_2",2,"f72","attention","unrelated",4,"eher natürlich",7371,280830,33
165,"f21_2",2,"f21","control","unrelated",2,"eher unnatürlich",6267,287101,34
165,"f61_3",3,"f61","filler","unrelated (pseudo_manner)",4,"eher natürlich",7199,299187,36
165,"f15_2",2,"f15","control","unrelated",2,"eher unnatürlich",5452,304642,37
165,"f29_2",2,"f29","attention","pseudo_windef",1,"vollkommen unnatürlich",4536,314316,39
165,"f34_3",3,"f34","filler","pseudo_windef",2,"eher unnatürlich",7862,327395,41
165,"f24_1",1,"f24","control","unrelated",4,"eher natürlich",8026,340861,43
165,"f46_2",2,"f46","attention","unrelated",2,"eher unnatürlich",5292,346156,44
165,"f18_1",1,"f18","control","unrelated",4,"eher natürlich",5953,352113,45
165,"f16_1",1,"f16","control","unrelated",4,"eher natürlich",4918,362689,47
165,"f27_2",2,"f27","attention","pseudo_windef",4,"eher natürlich",4217,366909,48
165,"f09_2",2,"f09","control","related",1,"vollkommen unnatürlich",6898,373810,49
165,"f56_3",3,"f56","filler","unrelated (pseudo_CC)",4,"eher natürlich",5669,389990,51
165,"f53_1",1,"f53","filler","pseudo_manner/INSTR",4,"eher natürlich",5281,404666,53
165,"f13_2",2,"f13","control","unrelated",2,"eher unnatürlich",4687,409356,54
165,"f23_2",2,"f23","control","unrelated",2,"eher unnatürlich",4257,419575,56
165,"f57_1",1,"f57","filler","unrelated",4,"eher natürlich",4829,424408,57
165,"f20_1",1,"f20","control","unrelated",4,"eher natürlich",11333,441317,59
165,"f35_3",3,"f35","filler","pseudo_windef",2,"eher unnatürlich",4598,445918,60
165,"f14_1",1,"f14","control","unrelated",4,"eher natürlich",4778,461191,62
165,"f36_2",2,"f36","attention","pseudo_windef",2,"eher unnatürlich",5161,466355,63
165,"f31_2",2,"f31","attention","pseudo_windef/TEMP",1,"vollkommen unnatürlich",5611,476955,65
165,"f19_2",2,"f19","control","unrelated",1,"vollkommen unnatürlich",5083,482041,66
165,"f66_3",3,"f66","filler","unrelated",4,"eher natürlich",4309,486355,67
165,"f26_1",1,"f26","filler","pseudo_windef",5,"vollkommen natürlich",3567,495498,69
165,"f59_2",2,"f59","attention","unrelated",2,"eher unnatürlich",6083,506109,71
165,"f71_2",2,"f71","filler","unrelated",2,"eher unnatürlich",4904,523216,73
165,"f33_1",1,"f33","filler","pseudo_windef",4,"eher natürlich",4266,532386,75
165,"f42_2",2,"f42","filler","unrelated (pseudo_TEMP)",1,"vollkommen unnatürlich",5292,544461,77
165,"f65_1",1,"f65","filler","unrelated",4,"eher natürlich",5451,557740,79
165,"f01_2",2,"f01","control","related",2,"eher unnatürlich",3785,561528,80
165,"f58_3",3,"f58","filler","unrelated",4,"eher natürlich",5263,566794,81
165,"f54_2",2,"f54","filler","pseudo_CC/COM",2,"eher unnatürlich",3898,580092,83
165,"f69_3",3,"f69","filler","unrelated",2,"eher unnatürlich",4242,588722,85
165,"f04_1",1,"f04","control","related",4,"eher natürlich",4556,598695,87
165,"f55_3",3,"f55","filler","unrelated (pseudo_TEMP)",4,"eher natürlich",6203,604900,88
165,"f22_1",1,"f22","control","unrelated",4,"eher natürlich",4964,609866,89
165,"f25_3",3,"f25","filler","pseudo_windef",4,"eher natürlich",6265,624676,91
165,"f07_2",2,"f07","control","related",1,"vollkommen unnatürlich",6430,631109,92
165,"f39_3",3,"f39","filler","pseudo_manner/COM",4,"eher natürlich",4566,641571,94
165,"f11_2",2,"f11","control","related",1,"vollkommen unnatürlich",5094,653085,96
165,"f49_3",3,"f49","filler","unrelated",4,"eher natürlich",5860,658948,97
165,"f70_1",1,"f70","filler","unrelated",4,"eher natürlich",6032,672224,99
165,"f30_3",3,"f30","filler","pseudo_windef",4,"eher natürlich",4529,684202,101
165,"f62_2",2,"f62","attention","unrelated (pseudo_manner)",2,"eher unnatürlich",7620,698639,103
165,"f03_2",2,"f03","control","related",1,"vollkommen unnatürlich",4342,709971,105
165,"f44_3",3,"f44","filler","unrelated (pseudo_TEMP/CC)",4,"eher natürlich",6657,716630,106
165,"f68_2",2,"f68","attention","unrelated",1,"vollkommen unnatürlich",6026,722660,107
163,"f37_1",1,"f37","calibration","unrelated",5,"vollkommen natürlich",6608,6612,0
163,"f52_3",3,"f52","calibration","unrelated",1,"vollkommen unnatürlich",10244,16862,1
163,"f64_3",3,"f64","calibration","unrelated",1,"vollkommen unnatürlich",7263,24131,2
163,"f28_2",2,"f28","calibration","pseudo_windef",1,"vollkommen unnatürlich",6000,30134,3
163,"f50_1",1,"f50","calibration","unrelated",5,"vollkommen natürlich",5126,35264,4
163,"f38_2",2,"f38","calibration","unrelated",1,"vollkommen unnatürlich",4204,39470,5
163,"f11_2",2,"f11","control","related",1,"vollkommen unnatürlich",7247,46720,6
163,"f61_3",3,"f61","filler","unrelated (pseudo_manner)",4,"eher natürlich",11633,67915,8
163,"f70_1",1,"f70","filler","unrelated",5,"vollkommen natürlich",6303,81288,10
163,"f48_2",2,"f48","attention","unrelated",1,"vollkommen unnatürlich",7133,88426,11
163,"f71_2",2,"f71","filler","unrelated",1,"vollkommen unnatürlich",5176,103636,13
163,"f36_2",2,"f36","attention","pseudo_windef",1,"vollkommen unnatürlich",6092,119972,15
163,"f46_2",2,"f46","attention","unrelated",1,"vollkommen unnatürlich",6856,138466,17
163,"f20_1",1,"f20","control","unrelated",5,"vollkommen natürlich",5436,143908,18
163,"f43_3",3,"f43","filler","unrelated (pseudo_TEMP)",2,"eher unnatürlich",8066,156899,20
163,"f14_1",1,"f14","control","unrelated",5,"vollkommen natürlich",4936,172430,22
163,"f30_3",3,"f30","filler","pseudo_windef",1,"vollkommen unnatürlich",5058,177491,23
163,"f34_3",3,"f34","filler","pseudo_windef",5,"vollkommen natürlich",6976,190363,25
163,"f66_3",3,"f66","filler","unrelated",4,"eher natürlich",6654,204416,27
163,"f19_2",2,"f19","control","unrelated",1,"vollkommen unnatürlich",7026,211446,28
163,"f18_1",1,"f18","control","unrelated",5,"vollkommen natürlich",4233,232498,30
163,"f63_3",3,"f63","filler","unrelated",1,"vollkommen unnatürlich",5489,237991,31
163,"f65_1",1,"f65","filler","unrelated",5,"vollkommen natürlich",6695,248312,33
163,"f23_2",2,"f23","control","unrelated",1,"vollkommen unnatürlich",4365,252679,34
163,"f12_1",1,"f12","control","related",3,"keine Tendenz",7467,268613,36
163,"f54_2",2,"f54","filler","pseudo_CC/COM",2,"eher unnatürlich",10399,279015,37
163,"f68_2",2,"f68","attention","unrelated",2,"eher unnatürlich",7905,286926,38
163,"f26_1",1,"f26","filler","pseudo_windef",5,"vollkommen natürlich",3993,298070,40
163,"f72_2",2,"f72","attention","unrelated",2,"eher unnatürlich",10970,314886,42
163,"f06_1",1,"f06","control","related",4,"eher natürlich",6030,328118,44
163,"f45_1",1,"f45","filler","unrelated (pseudo_TEMP)",5,"vollkommen natürlich",7778,335899,45
163,"f04_1",1,"f04","control","related",4,"eher natürlich",8108,344012,46
163,"f59_2",2,"f59","attention","unrelated",2,"eher unnatürlich",6239,350256,47
163,"f67_1",1,"f67","filler","unrelated",5,"vollkommen natürlich",7438,367555,49
163,"f15_2",2,"f15","control","unrelated",1,"vollkommen unnatürlich",4204,379642,51
163,"f69_3",3,"f69","filler","unrelated",1,"vollkommen unnatürlich",7457,387102,52
163,"f13_2",2,"f13","control","unrelated",1,"vollkommen unnatürlich",4586,391690,53
163,"f41_1",1,"f41","filler","unrelated",5,"vollkommen natürlich",8130,405726,55
163,"f16_1",1,"f16","control","unrelated",5,"vollkommen natürlich",5658,417501,57
163,"f57_1",1,"f57","filler","unrelated",5,"vollkommen natürlich",6431,423936,58
163,"f25_3",3,"f25","filler","pseudo_windef",4,"eher natürlich",6132,435762,60
163,"f60_2",2,"f60","attention","unrelated",1,"vollkommen unnatürlich",6564,448692,62
163,"f02_1",1,"f02","control","related",4,"eher natürlich",5680,461161,64
163,"f62_2",2,"f62","attention","unrelated (pseudo_manner)",3,"keine Tendenz",9344,470508,65
163,"f03_2",2,"f03","control","related",2,"eher unnatürlich",5547,476059,66
163,"f42_2",2,"f42","filler","unrelated (pseudo_TEMP)",1,"vollkommen unnatürlich",6704,482765,67
163,"f10_1",1,"f10","control","related",5,"vollkommen natürlich",8388,499510,69
163,"f39_3",3,"f39","filler","pseudo_manner/COM",4,"eher natürlich",6011,505524,70
163,"f24_1",1,"f24","control","unrelated",5,"vollkommen natürlich",5239,510765,71
163,"f51_2",2,"f51","attention","pseudo_COM/manner",1,"vollkommen unnatürlich",6272,524789,73
163,"f44_3",3,"f44","filler","unrelated (pseudo_TEMP/CC)",2,"eher unnatürlich",7162,540532,75
163,"f17_2",2,"f17","control","unrelated",2,"eher unnatürlich",4723,545259,76
163,"f35_3",3,"f35","filler","pseudo_windef",5,"vollkommen natürlich",5891,558623,78
163,"f29_2",2,"f29","attention","pseudo_windef",5,"vollkommen natürlich",3792,571563,80
163,"f22_1",1,"f22","control","unrelated",5,"vollkommen natürlich",6925,578491,81
163,"f47_3",3,"f47","filler","unrelated",2,"eher unnatürlich",6092,584585,82
163,"f40_3",3,"f40","filler","unrelated",4,"eher natürlich",8297,600658,84
163,"f07_2",2,"f07","control","related",1,"vollkommen unnatürlich",6473,619181,86
163,"f27_2",2,"f27","attention","pseudo_windef",5,"vollkommen natürlich",3471,622655,87
163,"f08_1",1,"f08","control","related",4,"eher natürlich",9794,632453,88
163,"f55_3",3,"f55","filler","unrelated (pseudo_TEMP)",4,"eher natürlich",10440,647331,90
163,"f01_2",2,"f01","control","related",2,"eher unnatürlich",7577,654912,91
163,"f58_3",3,"f58","filler","unrelated",2,"eher unnatürlich",8288,671036,93
163,"f56_3",3,"f56","filler","unrelated (pseudo_CC)",5,"vollkommen natürlich",7967,687719,95
163,"f31_2",2,"f31","attention","pseudo_windef/TEMP",2,"eher unnatürlich",7899,712076,97
163,"f21_2",2,"f21","control","unrelated",1,"vollkommen unnatürlich",4734,716813,98
163,"f09_2",2,"f09","control","related",1,"vollkommen unnatürlich",8217,733127,100
163,"f53_1",1,"f53","filler","pseudo_manner/INSTR",5,"vollkommen natürlich",10225,743358,101
163,"f49_3",3,"f49","filler","unrelated",2,"eher unnatürlich",5929,758527,103
163,"f32_1",1,"f32","filler","pseudo_windef/CC",1,"vollkommen unnatürlich",8260,773667,105
163,"f05_2",2,"f05","control","related",1,"vollkommen unnatürlich",9707,783375,106
163,"f33_1",1,"f33","filler","pseudo_windef",5,"vollkommen natürlich",9446,792824,107
162,"f64_3",3,"f64","calibration","unrelated",2,"eher unnatürlich",27840,27842,0
162,"f50_1",1,"f50","calibration","unrelated",5,"vollkommen natürlich",8970,36817,1
162,"f28_2",2,"f28","calibration","pseudo_windef",1,"vollkommen unnatürlich",10521,47341,2
162,"f37_1",1,"f37","calibration","unrelated",5,"vollkommen natürlich",10283,57629,3
162,"f38_2",2,"f38","calibration","unrelated",5,"vollkommen natürlich",6329,63960,4
162,"f52_3",3,"f52","calibration","unrelated",1,"vollkommen unnatürlich",6819,70783,5
162,"f22_1",1,"f22","control","unrelated",5,"vollkommen natürlich",6855,92167,7
162,"f61_3",3,"f61","filler","unrelated (pseudo_manner)",5,"vollkommen natürlich",9003,101172,8
162,"f06_1",1,"f06","control","related",5,"vollkommen natürlich",7398,108574,9
162,"f09_2",2,"f09","control","related",1,"vollkommen unnatürlich",9166,129498,11
162,"f27_2",2,"f27","attention","pseudo_windef",1,"vollkommen unnatürlich",5818,135318,12
162,"f46_2",2,"f46","attention","unrelated",1,"vollkommen unnatürlich",9532,155390,14
162,"f07_2",2,"f07","control","related",1,"vollkommen unnatürlich",6480,177248,16
162,"f66_3",3,"f66","filler","unrelated",5,"vollkommen natürlich",12223,189474,17
162,"f34_3",3,"f34","filler","pseudo_windef",1,"vollkommen unnatürlich",7312,196788,18
162,"f11_2",2,"f11","control","related",1,"vollkommen unnatürlich",10640,207430,19
162,"f72_2",2,"f72","attention","unrelated",5,"vollkommen natürlich",12200,228434,21
162,"f60_2",2,"f60","attention","unrelated",1,"vollkommen unnatürlich",8546,246586,23
162,"f24_1",1,"f24","control","unrelated",1,"vollkommen unnatürlich",13710,269588,25
162,"f30_3",3,"f30","filler","pseudo_windef",5,"vollkommen natürlich",9496,279087,26
162,"f08_1",1,"f08","control","related",5,"vollkommen natürlich",4845,293515,28
162,"f41_1",1,"f41","filler","unrelated",5,"vollkommen natürlich",5431,298949,29
162,"f05_2",2,"f05","control","related",1,"vollkommen unnatürlich",7497,315789,31
162,"f26_1",1,"f26","filler","pseudo_windef",5,"vollkommen natürlich",6911,322703,32
162,"f63_3",3,"f63","filler","unrelated",5,"vollkommen natürlich",7723,335927,34
162,"f67_1",1,"f67","filler","unrelated",5,"vollkommen natürlich",8047,357760,36
162,"f55_3",3,"f55","filler","unrelated (pseudo_TEMP)",4,"eher natürlich",12533,375892,38
162,"f32_1",1,"f32","filler","pseudo_windef/CC",5,"vollkommen natürlich",13640,397625,40
162,"f47_3",3,"f47","filler","unrelated",1,"vollkommen unnatürlich",4905,410551,42
162,"f44_3",3,"f44","filler","unrelated (pseudo_TEMP/CC)",5,"vollkommen natürlich",11975,429335,44
162,"f68_2",2,"f68","attention","unrelated",1,"vollkommen unnatürlich",8308,448349,46
162,"f43_3",3,"f43","filler","unrelated (pseudo_TEMP)",4,"eher natürlich",10240,468261,48
162,"f54_2",2,"f54","filler","pseudo_CC/COM",1,"vollkommen unnatürlich",7526,475789,49
162,"f70_1",1,"f70","filler","unrelated",5,"vollkommen natürlich",9275,496729,51
162,"f12_1",1,"f12","control","related",5,"vollkommen natürlich",5211,501943,52
162,"f51_2",2,"f51","attention","pseudo_COM/manner",5,"vollkommen natürlich",4749,506695,53
162,"f13_2",2,"f13","control","unrelated",1,"vollkommen unnatürlich",5491,512189,54
162,"f62_2",2,"f62","attention","unrelated (pseudo_manner)",5,"vollkommen natürlich",6510,523452,56
162,"f03_2",2,"f03","control","related",1,"vollkommen unnatürlich",8289,544112,58
162,"f65_1",1,"f65","filler","unrelated",5,"vollkommen natürlich",9821,553936,59
162,"f53_1",1,"f53","filler","pseudo_manner/INSTR",5,"vollkommen natürlich",7312,571706,61
162,"f49_3",3,"f49","filler","unrelated",2,"eher unnatürlich",15718,595593,63
162,"f15_2",2,"f15","control","unrelated",1,"vollkommen unnatürlich",4894,600490,64
162,"f58_3",3,"f58","filler","unrelated",1,"vollkommen unnatürlich",3596,609508,66
162,"f36_2",2,"f36","attention","pseudo_windef",1,"vollkommen unnatürlich",7330,622517,68
162,"f14_1",1,"f14","control","unrelated",5,"vollkommen natürlich",7889,630409,69
162,"f42_2",2,"f42","filler","unrelated (pseudo_TEMP)",1,"vollkommen unnatürlich",7019,642637,71
162,"f56_3",3,"f56","filler","unrelated (pseudo_CC)",5,"vollkommen natürlich",9367,660523,73
162,"f16_1",1,"f16","control","unrelated",5,"vollkommen natürlich",4707,665233,74
162,"f20_1",1,"f20","control","unrelated",5,"vollkommen natürlich",5393,676581,76
162,"f31_2",2,"f31","attention","pseudo_windef/TEMP",1,"vollkommen unnatürlich",7147,683730,77
162,"f19_2",2,"f19","control","unrelated",1,"vollkommen unnatürlich",6399,690131,78
162,"f33_1",1,"f33","filler","pseudo_windef",5,"vollkommen natürlich",6043,696177,79
162,"f10_1",1,"f10","control","related",5,"vollkommen natürlich",5116,701297,80
162,"f57_1",1,"f57","filler","unrelated",5,"vollkommen natürlich",6790,727178,82
162,"f35_3",3,"f35","filler","pseudo_windef",2,"eher unnatürlich",8914,749891,84
162,"f01_2",2,"f01","control","related",1,"vollkommen unnatürlich",5930,762202,86
162,"f59_2",2,"f59","attention","unrelated",1,"vollkommen unnatürlich",7379,769584,87
162,"f23_2",2,"f23","control","unrelated",1,"vollkommen unnatürlich",5566,775152,88
162,"f02_1",1,"f02","control","related",5,"vollkommen natürlich",4934,792954,90
162,"f25_3",3,"f25","filler","pseudo_windef",5,"vollkommen natürlich",5778,798734,91
162,"f04_1",1,"f04","control","related",5,"vollkommen natürlich",4861,803598,92
162,"f40_3",3,"f40","filler","unrelated",5,"vollkommen natürlich",4936,808536,93
162,"f48_2",2,"f48","attention","unrelated",1,"vollkommen unnatürlich",7065,821509,95
162,"f18_1",1,"f18","control","unrelated",5,"vollkommen natürlich",5450,834325,97
162,"f39_3",3,"f39","filler","pseudo_manner/COM",1,"vollkommen unnatürlich",15159,849487,98
162,"f17_2",2,"f17","control","unrelated",1,"vollkommen unnatürlich",4979,860787,100
162,"f71_2",2,"f71","filler","unrelated",1,"vollkommen unnatürlich",4522,865313,101
162,"f29_2",2,"f29","attention","pseudo_windef",1,"vollkommen unnatürlich",5428,876545,103
162,"f45_1",1,"f45","filler","unrelated (pseudo_TEMP)",5,"vollkommen natürlich",7012,889989,105
162,"f21_2",2,"f21","control","unrelated",1,"vollkommen unnatürlich",4752,894744,106
162,"f69_3",3,"f69","filler","unrelated",1,"vollkommen unnatürlich",6939,901685,107
161,"f52_3",3,"f52","calibration","unrelated",2,"eher unnatürlich",9602,9613,0
161,"f64_3",3,"f64","calibration","unrelated",2,"eher unnatürlich",9473,19103,1
161,"f38_2",2,"f38","calibration","unrelated",2,"eher unnatürlich",7655,26770,2
161,"f50_1",1,"f50","calibration","unrelated",5,"vollkommen natürlich",10323,37101,3
161,"f28_2",2,"f28","calibration","pseudo_windef",2,"eher unnatürlich",7632,44741,4
161,"f37_1",1,"f37","calibration","unrelated",5,"vollkommen natürlich",8101,52850,5
161,"f60_2",2,"f60","attention","unrelated",4,"eher natürlich",12876,82491,7
161,"f02_1",1,"f02","control","related",4,"eher natürlich",9740,102931,9
161,"f31_2",2,"f31","attention","pseudo_windef/TEMP",2,"eher unnatürlich",10834,113773,10
161,"f70_1",1,"f70","filler","unrelated",5,"vollkommen natürlich",13480,136420,12
161,"f41_1",1,"f41","filler","unrelated",5,"vollkommen natürlich",7504,156292,14
161,"f35_3",3,"f35","filler","pseudo_windef",4,"eher natürlich",8954,177731,16
161,"f20_1",1,"f20","control","unrelated",5,"vollkommen natürlich",12332,190071,17
161,"f39_3",3,"f39","filler","pseudo_manner/COM",3,"keine Tendenz",10871,200950,18
161,"f08_1",1,"f08","control","related",4,"eher natürlich",11213,224811,20
161,"f67_1",1,"f67","filler","unrelated",4,"eher natürlich",7809,232626,21
161,"f04_1",1,"f04","control","related",3,"keine Tendenz",12041,244669,22
161,"f11_2",2,"f11","control","related",2,"eher unnatürlich",15944,274630,24
161,"f36_2",2,"f36","attention","pseudo_windef",1,"vollkommen unnatürlich",10455,285091,25
161,"f17_2",2,"f17","control","unrelated",1,"vollkommen unnatürlich",7163,292259,26
161,"f15_2",2,"f15","control","unrelated",1,"vollkommen unnatürlich",7051,309239,28
161,"f66_3",3,"f66","filler","unrelated",3,"keine Tendenz",9355,318599,29
161,"f19_2",2,"f19","control","unrelated",1,"vollkommen unnatürlich",6803,325409,30
161,"f54_2",2,"f54","filler","pseudo_CC/COM",1,"vollkommen unnatürlich",8733,334150,31
161,"f21_2",2,"f21","control","unrelated",1,"vollkommen unnatürlich",6430,356290,33
161,"f45_1",1,"f45","filler","unrelated (pseudo_TEMP)",5,"vollkommen natürlich",7633,363930,34
161,"f71_2",2,"f71","filler","unrelated",1,"vollkommen unnatürlich",8701,382639,36
161,"f33_1",1,"f33","filler","pseudo_windef",5,"vollkommen natürlich",9295,406359,38
161,"f03_2",2,"f03","control","related",2,"eher unnatürlich",13236,419601,39
161,"f10_1",1,"f10","control","related",4,"eher natürlich",9583,442789,41
161,"f48_2",2,"f48","attention","unrelated",1,"vollkommen unnatürlich",8847,451642,42
161,"f51_2",2,"f51","attention","pseudo_COM/manner",2,"eher unnatürlich",8359,475412,44
161,"f13_2",2,"f13","control","unrelated",1,"vollkommen unnatürlich",11321,502009,46
161,"f32_1",1,"f32","filler","pseudo_windef/CC",5,"vollkommen natürlich",9246,511261,47
161,"f55_3",3,"f55","filler","unrelated (pseudo_TEMP)",2,"eher unnatürlich",11592,532239,49
161,"f05_2",2,"f05","control","related",2,"eher unnatürlich",7875,540122,50
161,"f59_2",2,"f59","attention","unrelated",1,"vollkommen unnatürlich",9256,564845,52
161,"f24_1",1,"f24","control","unrelated",5,"vollkommen natürlich",11707,576560,53
161,"f01_2",2,"f01","control","related",2,"eher unnatürlich",15386,601778,55
161,"f63_3",3,"f63","filler","unrelated",2,"eher unnatürlich",8488,610272,56
161,"f47_3",3,"f47","filler","unrelated",2,"eher unnatürlich",10076,620360,57
161,"f06_1",1,"f06","control","related",4,"eher natürlich",14245,634621,58
161,"f42_2",2,"f42","filler","unrelated (pseudo_TEMP)",1,"vollkommen unnatürlich",10262,658831,60
161,"f56_3",3,"f56","filler","unrelated (pseudo_CC)",3,"keine Tendenz",13792,690431,62
161,"f09_2",2,"f09","control","related",2,"eher unnatürlich",9904,711341,64
161,"f61_3",3,"f61","filler","unrelated (pseudo_manner)",4,"eher natürlich",15702,727050,65
161,"f22_1",1,"f22","control","unrelated",5,"vollkommen natürlich",9165,736221,66
161,"f53_1",1,"f53","filler","pseudo_manner/INSTR",5,"vollkommen natürlich",12463,768198,68
161,"f14_1",1,"f14","control","unrelated",4,"eher natürlich",10765,778969,69
161,"f72_2",2,"f72","attention","unrelated",1,"vollkommen unnatürlich",10566,789539,70
161,"f46_2",2,"f46","attention","unrelated",1,"vollkommen unnatürlich",13261,817950,72
161,"f62_2",2,"f62","attention","unrelated (pseudo_manner)",1,"vollkommen unnatürlich",13107,845629,74
161,"f16_1",1,"f16","control","unrelated",5,"vollkommen natürlich",9417,869039,76
161,"f65_1",1,"f65","filler","unrelated",5,"vollkommen natürlich",13030,882080,77
161,"f49_3",3,"f49","filler","unrelated",2,"eher unnatürlich",13944,910980,79
161,"f68_2",2,"f68","attention","unrelated",1,"vollkommen unnatürlich",10591,937780,81
161,"f44_3",3,"f44","filler","unrelated (pseudo_TEMP/CC)",2,"eher unnatürlich",12074,965733,83
161,"f23_2",2,"f23","control","unrelated",1,"vollkommen unnatürlich",11319,991419,85
161,"f69_3",3,"f69","filler","unrelated",3,"keine Tendenz",14761,1006189,86
161,"f12_1",1,"f12","control","related",4,"eher natürlich",10614,1034749,88
161,"f58_3",3,"f58","filler","unrelated",1,"vollkommen unnatürlich",17774,1052529,89
161,"f07_2",2,"f07","control","related",1,"vollkommen unnatürlich",10893,1080749,91
161,"f43_3",3,"f43","filler","unrelated (pseudo_TEMP)",3,"keine Tendenz",13735,1094491,92
161,"f18_1",1,"f18","control","unrelated",5,"vollkommen natürlich",10639,1105140,93
161,"f30_3",3,"f30","filler","pseudo_windef",2,"eher unnatürlich",9328,1128539,95
